train_loss,epoch,step,val_loss,test_loss,test_acc
0.7087586554698646,0,0,,,
0.68770060245879,0,1,,,
0.6845571978483349,0,2,,,
0.6944988062605262,0,3,,,
0.6944760805927217,0,4,,,
0.7042683437466621,0,5,,,
0.6775458864867687,0,6,,,
0.6706734425388277,0,7,,,
0.691540841209261,0,8,,,
,0,8,0.7065942385985005,,
0.6772067539859563,1,9,,,
0.6837310097180307,1,10,,,
0.7080656250473112,1,11,,,
0.6975921511184424,1,12,,,
0.6804810795001686,1,13,,,
0.6942897604312748,1,14,,,
0.6802930955309421,1,15,,,
0.7048354749567807,1,16,,,
0.6795101212827782,1,17,,,
,1,17,0.7069085901302676,,
0.7012571364175528,2,18,,,
0.673101652180776,2,19,,,
0.6870147094596177,2,20,,,
0.6977761248126626,2,21,,,
0.6833522419910878,2,22,,,
0.6902626289520413,2,23,,,
0.686924631241709,2,24,,,
0.7015013825148344,2,25,,,
0.684762724920323,2,26,,,
,2,26,0.7071325351153651,,
0.6827922833617777,3,27,,,
0.686504552140832,3,28,,,
0.68701306078583,3,29,,,
0.6903578909114003,3,30,,,
0.6902367249131203,3,31,,,
0.7012951732613146,3,32,,,
0.701504826080054,3,33,,,
0.671534666325897,3,34,,,
0.697026837421091,3,35,,,
,3,35,0.7072932299587035,,
0.7092593845445663,4,36,,,
0.6899214505683631,4,37,,,
0.6826208462007344,4,38,,,
0.6935475787613541,4,39,,,
0.6901235089171678,4,40,,,
0.6901320833712816,4,41,,,
0.6969514212105423,4,42,,,
0.6748740705661476,4,43,,,
0.6654682543716932,4,44,,,
,4,44,0.7069852950592195,,
0.6937336658593267,5,45,,,
0.6975953280925751,5,46,,,
0.6935440553352237,5,47,,,
0.6929718789178878,5,48,,,
0.6972227115184069,5,49,,,
0.6895646858029068,5,50,,,
0.6742439684458077,5,51,,,
0.6781847863458097,5,52,,,
0.6767260365580258,5,53,,,
,5,53,0.7070326153789798,,
0.7051254294347018,6,54,,,
0.6933578453026712,6,55,,,
0.6739836246706545,6,56,,,
0.6892891158349812,6,57,,,
0.6813325127586722,6,58,,,
0.6851859004236758,6,59,,,
0.6890466678887606,6,60,,,
0.6928707230836153,6,61,,,
0.6827962673024127,6,62,,,
,6,62,0.7072813248922748,,
0.6726071296725422,7,63,,,
0.6927509591914713,7,64,,,
0.6884671829175204,7,65,,,
0.6848891153931618,7,66,,,
0.6923680303152651,7,67,,,
0.6714581800624728,7,68,,,
0.6881993939168751,7,69,,,
0.7142079849727452,7,70,,,
0.6818696707487106,7,71,,,
,7,71,0.7075840239563296,,
0.6879043462686241,8,72,,,
0.6750579341314733,8,73,,,
0.687466352712363,8,74,,,
0.678948565851897,8,75,,,
0.6921614776365459,8,76,,,
0.6923820213414729,8,77,,,
0.6740262061357498,8,78,,,
0.709490789566189,8,79,,,
0.6802097433491757,8,80,,,
,8,80,0.7074362938442538,,
0.6645348276942968,9,81,,,
0.6960741961374879,9,82,,,
0.6823892104439437,9,83,,,
0.6818892788141966,9,84,,,
0.7002306822687387,9,85,,,
0.6771006574854255,9,86,,,
0.690726884175092,9,87,,,
0.681523758918047,9,88,,,
0.7027492554564224,9,89,,,
,9,89,0.7069886259494289,,
0.6999518610537052,10,90,,,
0.6663941238075495,10,91,,,
0.6713901520706713,10,92,,,
0.7135786679573357,10,93,,,
0.674266742542386,10,94,,,
0.6892177523113787,10,95,,,
0.6649977918714285,10,96,,,
0.6839609052985907,10,97,,,
0.6940569971737108,10,98,,,
,10,98,0.7057005368894146,,
0.6744248387403786,11,99,,,
0.6790462350472808,11,100,,,
0.7037769765593112,11,101,,,
0.7026903959922493,11,102,,,
0.6773440791293979,11,103,,,
0.6721216877922416,11,104,,,
0.6665298203006387,11,105,,,
0.6701243994757533,11,106,,,
0.6883543227848253,11,107,,,
,11,107,0.7037853170787135,,
0.6647779671475291,12,108,,,
0.6891352473758161,12,109,,,
0.6746075674891472,12,110,,,
0.6515509500168264,12,111,,,
0.6725328895263374,12,112,,,
0.6771162049844861,12,113,,,
0.7139330571517348,12,114,,,
0.6767274257726967,12,115,,,
0.6790243489177603,12,116,,,
,12,116,0.7013272705578035,,
,13,117,,0.6910280693661083,0.4545454680919647
