train_loss,epoch,step,val_loss,test_loss,test_acc
0.6895129648037255,0,0,,,
0.6907440316863358,0,1,,,
0.6848931699059904,0,2,,,
0.6740246503613889,0,3,,,
0.6699650944210589,0,4,,,
0.676035700365901,0,5,,,
0.6849068254232407,0,6,,,
0.7152622612193227,0,7,,,
0.6844411622732878,0,8,,,
0.7339012287557125,0,9,,,
0.6488104294985533,0,10,,,
0.713574917986989,0,11,,,
0.6617410397157073,0,12,,,
0.678600275889039,0,13,,,
0.69556774944067,0,14,,,
0.6583821754902601,0,15,,,
0.63748072180897,0,16,,,
0.6719919899478555,0,17,,,
0.6492905700579286,0,18,,,
0.7302192086353898,0,19,,,
0.6651342585682869,0,20,,,
0.6575807332992554,0,21,,,
0.5987797621637583,0,22,,,
0.7009204905480146,0,23,,,
0.6418684367090464,0,24,,,
0.5667349146679044,0,25,,,
0.651967067271471,0,26,,,
0.5477103553712368,0,27,,,
0.6154271252453327,0,28,,,
0.6016193106770515,0,29,,,
0.39662683103233576,0,30,,,
0.5776636945083737,0,31,,,
0.5349643556401134,0,32,,,
0.591993685811758,0,33,,,
0.41524253892047064,0,34,,,
,0,34,0.2889848038321361,,
0.35195011319592595,1,35,,,
0.3378174756653607,1,36,,,
0.2573221419006586,1,37,,,
0.17678403365425766,1,38,,,
0.2277880951296538,1,39,,,
0.26931542274542153,1,40,,,
0.31670969002880156,1,41,,,
0.30295548832509667,1,42,,,
0.17758389515802264,1,43,,,
0.0639506041770801,1,44,,,
0.25349407142493874,1,45,,,
0.3257389374775812,1,46,,,
0.09141400130465627,1,47,,,
0.23130435647908598,1,48,,,
0.07331511640222743,1,49,,,
0.15035626688040793,1,50,,,
0.12914083519717678,1,51,,,
0.1304713063291274,1,52,,,
0.1102918217657134,1,53,,,
0.034882422478403896,1,54,,,
0.04264790040906519,1,55,,,
0.05870908225188032,1,56,,,
0.023499400063883513,1,57,,,
0.3571558819967322,1,58,,,
0.041393451392650604,1,59,,,
0.037902624637354165,1,60,,,
0.028632900095544755,1,61,,,
0.02072442736243829,1,62,,,
0.024068904342129827,1,63,,,
0.02210123959230259,1,64,,,
0.02441481943242252,1,65,,,
0.018679127766517922,1,66,,,
0.0138293752388563,1,67,,,
0.01586131440126337,1,68,,,
0.013097094105822698,1,69,,,
,1,69,0.011086800877819769,,
0.01361808439833112,2,70,,,
0.010342531051719561,2,71,,,
0.013912720896769315,2,72,,,
0.005225833418080583,2,73,,,
0.008558153756894171,2,74,,,
0.014676966849947348,2,75,,,
0.006130905589088798,2,76,,,
0.010060194617835805,2,77,,,
0.009491008095210418,2,78,,,
0.010202705190749839,2,79,,,
0.007338530762353912,2,80,,,
0.009030745597556233,2,81,,,
0.0047027003893163055,2,82,,,
0.006309576594503596,2,83,,,
0.005189252260606736,2,84,,,
0.004987371125025675,2,85,,,
0.005528944981051609,2,86,,,
0.005309926462359726,2,87,,,
0.0044590104662347585,2,88,,,
0.005529543181182817,2,89,,,
0.005327491497155279,2,90,,,
0.004046821326483041,2,91,,,
0.0049795205995906144,2,92,,,
0.0047777273575775325,2,93,,,
0.0027855868684127927,2,94,,,
0.004033252305816859,2,95,,,
0.004359345912234858,2,96,,,
0.0038162980636116117,2,97,,,
0.00372023499221541,2,98,,,
0.00398430711356923,2,99,,,
0.0028352841618470848,2,100,,,
0.0037723271816503257,2,101,,,
0.00336118511040695,2,102,,,
0.0029783657228108495,2,103,,,
0.0037102726221616778,2,104,,,
,2,104,0.0028583270686795004,,
0.002581183332949877,3,105,,,
0.003348542843014002,3,106,,,
0.0030115598055999726,3,107,,,
0.0026996288361260667,3,108,,,
0.002895493002142757,3,109,,,
0.0030725365941179916,3,110,,,
0.0030089882639003918,3,111,,,
0.002947336994111538,3,112,,,
0.0028901317273266613,3,113,,,
0.002428021442028694,3,114,,,
0.001782585823093541,3,115,,,
0.001962289563380182,3,116,,,
0.0028757738618878648,3,117,,,
0.0024590773682575673,3,118,,,
0.002415756549453363,3,119,,,
