train_loss,epoch,step,val_loss,val_acc,test_loss,test_acc
0.4573894739151001,7,96,,,,
0.479996170848608,7,97,,,,
0.4951685890555382,7,98,,,,
0.4658630806952715,7,99,,,,
0.4625292494893074,7,100,,,,
0.5064143389463425,7,101,,,,
0.4444400127977133,7,102,,,,
0.4831670174996058,7,103,,,,
,7,103,0.4695505803823471,1.0,,
0.476945823058486,8,104,,,,
0.44772134721279144,8,105,,,,
0.45415718480944633,8,106,,,,
0.47250146977603436,8,107,,,,
0.4594076406210661,8,108,,,,
0.4501926740631461,8,109,,,,
0.42917787097394466,8,110,,,,
0.4464266002178192,8,111,,,,
0.4275546260178089,8,112,,,,
0.5176394116133451,8,113,,,,
0.4474120680242777,8,114,,,,
0.43848738819360733,8,115,,,,
0.44069503247737885,8,116,,,,
,8,116,0.4431568694114685,1.0,,
0.4648967254906893,9,117,,,,
0.4338672496378422,9,118,,,,
0.43520923145115376,9,119,,,,
0.39466848596930504,9,120,,,,
0.41749812103807926,9,121,,,,
0.39734539948403835,9,122,,,,
0.42818781919777393,9,123,,,,
0.4266233956441283,9,124,,,,
0.48213407024741173,9,125,,,,
0.42623238917440176,9,126,,,,
0.4336244445294142,9,127,,,,
0.41568597219884396,9,128,,,,
0.3948091367880503,9,129,,,,
,9,129,0.4157038575410843,1.0,,
0.4150307420641184,10,130,,,,
0.38837208691984415,10,131,,,,
0.47485816292464733,10,132,,,,
0.40015194192528725,10,133,,,,
0.3776260334998369,10,134,,,,
0.3888551592826843,10,135,,,,
0.39239125698804855,10,136,,,,
0.3871838450431824,10,137,,,,
0.4097172599285841,10,138,,,,
0.3973605055361986,10,139,,,,
0.41422436013817787,10,140,,,,
0.3896490316838026,10,141,,,,
0.3579939852158228,10,142,,,,
,10,142,0.39226825535297394,1.0,,
0.37293173279613256,11,143,,,,
0.3502099644392729,11,144,,,,
0.37238481640815735,11,145,,,,
0.38190766237676144,11,146,,,,
0.37259357050061226,11,147,,,,
0.36963943019509315,11,148,,,,
0.35581277031451464,11,149,,,,
0.37826343439519405,11,150,,,,
0.3657147716730833,11,151,,,,
0.43119453825056553,11,152,,,,
0.36468496918678284,11,153,,,,
0.37157786171883345,11,154,,,,
0.4053037315607071,11,155,,,,
,11,155,0.3651416099071503,1.0,,
0.3606689777225256,12,156,,,,
0.3566143661737442,12,157,,,,
0.43359280191361904,12,158,,,,
0.3470930438488722,12,159,,,,
0.3488315250724554,12,160,,,,
0.3362938892096281,12,161,,,,
0.3568516541272402,12,162,,,,
0.33839528262615204,12,163,,,,
0.36338949762284756,12,164,,,,
0.3429235406219959,12,165,,,,
0.31846794206649065,12,166,,,,
0.3296185350045562,12,167,,,,
0.3270673950513204,12,168,,,,
,12,168,0.3388653510808945,1.0,,
0.3843385628424585,13,169,,,,
0.34349432587623596,13,170,,,,
0.31039257999509573,13,171,,,,
0.3138253791257739,13,172,,,,
0.3273677062243223,13,173,,,,
0.3327370844781399,13,174,,,,
0.3098637517541647,13,175,,,,
0.31506697833538055,13,176,,,,
0.31383211724460125,13,177,,,,
0.3109547859057784,13,178,,,,
0.3224275568500161,13,179,,,,
0.3189844796434045,13,180,,,,
0.34108744064966834,13,181,,,,
,13,181,0.31587623864412306,1.0,,
0.319764562882483,14,182,,,,
0.2788785663433373,14,183,,,,
0.32106674928218126,14,184,,,,
0.29414303693920374,14,185,,,,
0.39981944113969803,14,186,,,,
0.28477749042212963,14,187,,,,
0.2986201960593462,14,188,,,,
0.2869890881702304,14,189,,,,
0.31283415108919144,14,190,,,,
0.2964077275246382,14,191,,,,
0.29390683863312006,14,192,,,,
0.2973350640386343,14,193,,,,
0.32488545899589855,14,194,,,,
,14,194,0.294238214045763,1.0,,
0.30670334957540035,15,195,,,,
0.2799074715003371,15,196,,,,
0.29204786103218794,15,197,,,,
0.29750473611056805,15,198,,,,
0.27406427171081305,15,199,,,,
0.2435249132104218,15,200,,,,
0.27648113388568163,15,201,,,,
0.2862879252061248,15,202,,,,
0.2708268538117409,15,203,,,,
0.26218358892947435,15,204,,,,
0.26846544118598104,15,205,,,,
0.2674271250143647,15,206,,,,
0.6309215600291888,15,207,,,,
,15,207,0.2698837250471115,1.0,,
0.2764875050634146,16,208,,,,
0.2534718122333288,16,209,,,,
0.25177567452192307,16,210,,,,
0.40460816910490394,16,211,,,,
0.25723432935774326,16,212,,,,
0.2305484563112259,16,213,,,,
0.26228077430278063,16,214,,,,
0.2504468085244298,16,215,,,,
0.2562590455636382,16,216,,,,
0.24163310322910547,16,217,,,,
0.27698314003646374,16,218,,,,
0.22533049806952477,16,219,,,,
0.22047710418701172,16,220,,,,
,16,220,0.25596716985106466,1.0,,
0.3778924639336765,17,221,,,,
0.24649098049849272,17,222,,,,
0.244286784902215,17,223,,,,
0.2576806824654341,17,224,,,,
0.26006285240873694,17,225,,,,
0.2176960865035653,17,226,,,,
0.2454844294115901,17,227,,,,
0.22121702041476965,17,228,,,,
0.22324092965573072,17,229,,,,
0.24655260890722275,17,230,,,,
0.24014144903048873,17,231,,,,
0.21571922581642866,17,232,,,,
0.22840829441944757,17,233,,,,
,17,233,0.23847523346543312,1.0,,
0.22412058478221297,18,234,,,,
0.22853923588991165,18,235,,,,
0.20561780268326402,18,236,,,,
0.22019405849277973,18,237,,,,
0.2180024404078722,18,238,,,,
0.24533858429640532,18,239,,,,
0.21108837914653122,18,240,,,,
0.21846721461042762,18,241,,,,
0.23078549932688475,18,242,,,,
0.22969377879053354,18,243,,,,
0.36632591485977173,18,244,,,,
0.204729218268767,18,245,,,,
0.22322339316209155,18,246,,,,
,18,246,0.22018467590212823,1.0,,
0.1861942494288087,19,247,,,,
0.21675370540469885,19,248,,,,
0.22958458866924047,19,249,,,,
0.1869502190966159,19,250,,,,
0.2194767869077623,19,251,,,,
0.16912143677473068,19,252,,,,
0.1939568230882287,19,253,,,,
0.20787647017277777,19,254,,,,
0.20786000229418278,19,255,,,,
0.198347891215235,19,256,,,,
0.19883301155641675,19,257,,,,
0.3418420138768852,19,258,,,,
0.22797900935014087,19,259,,,,
,19,259,0.20305607296526432,1.0,,
0.19474134361371398,20,260,,,,
0.17483665142208338,20,261,,,,
0.18750142585486174,20,262,,,,
0.18590703886002302,20,263,,,,
0.18373894318938255,20,264,,,,
0.3346695709042251,20,265,,,,
0.19933807756751776,20,266,,,,
0.19266022089868784,20,267,,,,
0.19486131239682436,20,268,,,,
0.18687854195013642,20,269,,,,
0.1643578503280878,20,270,,,,
0.19157989509403706,20,271,,,,
0.21684035658836365,20,272,,,,
,20,272,0.1888912883400917,1.0,,
0.17440954456105828,21,273,,,,
0.17067182529717684,21,274,,,,
0.17245780816301703,21,275,,,,
0.1637735788244754,21,276,,,,
0.19435791159048676,21,277,,,,
0.1686853668652475,21,278,,,,
0.1944854089524597,21,279,,,,
0.18082033563405275,21,280,,,,
0.14844558015465736,21,281,,,,
0.35778080904856324,21,282,,,,
0.15452826698310673,21,283,,,,
0.19312749709933996,21,284,,,,
0.19289812942345935,21,285,,,,
,21,285,0.17608723513782024,1.0,,
0.15585830435156822,22,286,,,,
0.16486844699829817,22,287,,,,
0.16684493981301785,22,288,,,,
0.3293003845028579,22,289,,,,
0.1423632577061653,22,290,,,,
0.17049618437886238,22,291,,,,
0.17634471412748098,22,292,,,,
0.18840144062414765,22,293,,,,
0.176597707439214,22,294,,,,
0.12778046051971614,22,295,,,,
0.14486142247915268,22,296,,,,
0.136429326958023,22,297,,,,
0.16031185661753017,22,298,,,,
,22,298,0.16298168145120143,1.0,,
0.17289327690377831,23,299,,,,
0.16845410503447056,23,300,,,,
0.15266425907611847,23,301,,,,
0.14470709254965186,23,302,,,,
0.13224575947970152,23,303,,,,
0.13166394690051675,23,304,,,,
0.13719306653365493,23,305,,,,
0.15415033046156168,23,306,,,,
0.16136045195162296,23,307,,,,
0.1367862184997648,23,308,,,,
0.1535158900078386,23,309,,,,
0.35928371036425233,23,310,,,,
0.17618200182914734,23,311,,,,
,23,311,0.15107477497309446,1.0,,
0.1428404520265758,24,312,,,,
0.1588626280426979,24,313,,,,
0.13338183634914458,24,314,,,,
0.12711492087692022,24,315,,,,
0.14042227063328028,24,316,,,,
0.13972460944205523,24,317,,,,
0.14644598180893809,24,318,,,,
0.3535218208562583,24,319,,,,
0.14576813485473394,24,320,,,,
0.1401281263679266,24,321,,,,
0.13217802112922072,24,322,,,,
0.13981683005113155,24,323,,,,
0.13123785331845284,24,324,,,,
,24,324,0.14177650775760411,1.0,,
0.35189979092683643,25,325,,,,
0.13033898314461112,25,326,,,,
0.11847313609905541,25,327,,,,
0.1281772773945704,25,328,,,,
0.10714197438210249,25,329,,,,
0.1258170073851943,25,330,,,,
0.1363932630047202,25,331,,,,
0.13682088255882263,25,332,,,,
0.1283044978044927,25,333,,,,
0.13530094106681645,25,334,,,,
0.14342649024911225,25,335,,,,
0.14206821937114,25,336,,,,
0.11896114485959211,25,337,,,,
,25,337,0.13209638774394988,1.0,,
0.121668073348701,26,338,,,,
0.135241755284369,26,339,,,,
0.1167434323579073,26,340,,,,
0.1311912719393149,26,341,,,,
0.13262531452346593,26,342,,,,
0.12414885219186544,26,343,,,,
0.12674066907493398,26,344,,,,
0.11454830830916762,26,345,,,,
0.35341680399142206,26,346,,,,
0.13392404280602932,26,347,,,,
0.12834855820983648,26,348,,,,
0.11606386536732316,26,349,,,,
0.10582294998069604,26,350,,,,
,26,350,0.1230950440466404,1.0,,
0.1093933202791959,27,351,,,,
0.10950195509940386,27,352,,,,
0.12723093968816102,27,353,,,,
0.10028332041110843,27,354,,,,
0.12105154222808778,27,355,,,,
0.112507538869977,27,356,,,,
0.35271379339974374,27,357,,,,
0.10740965325385332,27,358,,,,
0.09961982048116624,27,359,,,,
0.11758161429315805,27,360,,,,
0.1213960403110832,27,361,,,,
0.0996134695596993,27,362,,,,
0.12260967368880907,27,363,,,,
,27,363,0.11676024120301008,1.0,,
0.09319616295397282,28,364,,,,
0.1305923997424543,28,365,,,,
0.09859657438937575,28,366,,,,
0.11336313840001822,28,367,,,,
0.1264819260686636,28,368,,,,
0.10617960640229285,28,369,,,,
0.10345220169983804,28,370,,,,
0.08951728913234547,28,371,,,,
0.12511607143096626,28,372,,,,
0.3568308660760522,28,373,,,,
0.10819807066582143,28,374,,,,
0.10630359756760299,28,375,,,,
0.08098015623788038,28,376,,,,
,28,376,0.11041885191574692,1.0,,
0.10043766541639343,29,377,,,,
0.10403808066621423,29,378,,,,
0.11308611975982785,29,379,,,,
0.31616611138451844,29,380,,,,
0.0805276136379689,29,381,,,,
0.09309818549081683,29,382,,,,
0.10453584743663669,29,383,,,,
0.104721806186717,29,384,,,,
0.10792718338780105,29,385,,,,
0.10065330695942976,29,386,,,,
0.10723148658871651,29,387,,,,
0.09314993699081242,29,388,,,,
0.0938742347061634,29,389,,,,
,29,389,0.10333104943856597,1.0,,
0.35040216345805675,30,390,,,,
0.10453628073446453,30,391,,,,
0.08062026253901422,30,392,,,,
0.08296558749862015,30,393,,,,
0.08993539749644697,30,394,,,,
0.1038858238607645,30,395,,,,
0.08480176125885919,30,396,,,,
0.09696113714016974,30,397,,,,
0.10131961200386286,30,398,,,,
0.09824807324912399,30,399,,,,
0.09498813434038311,30,400,,,,
0.10406757169403136,30,401,,,,
0.10043822601437569,30,402,,,,
,30,402,0.09763460818678141,1.0,,
0.08698330741026439,31,403,,,,
0.0944298543035984,31,404,,,,
0.09255773830227554,31,405,,,,
0.08969070692546666,31,406,,,,
0.08377144043333828,31,407,,,,
0.07708305213600397,31,408,,,,
0.35757229989394546,31,409,,,,
0.07158527092542499,31,410,,,,
0.08675188012421131,31,411,,,,
0.08276428756653331,31,412,,,,
0.09680226724594831,31,413,,,,
0.0842708651907742,31,414,,,,
0.11577633551011482,31,415,,,,
,31,415,0.09043645430356265,1.0,,
0.07698975666426122,32,416,,,,
0.08669111249037087,32,417,,,,
0.07438101782463491,32,418,,,,
0.08342139457818121,32,419,,,,
0.09462264471221715,32,420,,,,
0.06723875863826834,32,421,,,,
0.3778500152984634,32,422,,,,
0.0831798299914226,32,423,,,,
0.0786431422457099,32,424,,,,
0.08559126127511263,32,425,,,,
0.0800470330286771,32,426,,,,
0.08677776058902964,32,427,,,,
0.06865683322151502,32,428,,,,
,32,428,0.0854835445061326,1.0,,
0.34690404578577727,33,429,,,,
0.07536557887215167,33,430,,,,
0.08911361987702549,33,431,,,,
0.0794215255882591,33,432,,,,
0.08303863019682467,33,433,,,,
0.07937451684847474,33,434,,,,
0.08204556838609278,33,435,,,,
0.069429632552783,33,436,,,,
0.07409654115326703,33,437,,,,
0.09329663740936667,33,438,,,,
0.07582043859292753,33,439,,,,
0.07702899037394673,33,440,,,,
0.06598918450375398,33,441,,,,
,33,441,0.08202627116814255,1.0,,
0.05949932232033461,34,442,,,,
0.07793351760483347,34,443,,,,
0.06679621891817078,34,444,,,,
0.07627016701735556,34,445,,,,
0.07437524979468435,34,446,,,,
0.07358178787399083,34,447,,,,
0.07144719583448023,34,448,,,,
0.06540662853512913,34,449,,,,
0.07362306653521955,34,450,,,,
0.07527978718280792,34,451,,,,
0.06960696075111628,34,452,,,,
0.34835092088906094,34,453,,,,
0.08384087309241295,34,454,,,,
,34,454,0.07613695259205996,1.0,,
0.07412480958737433,35,455,,,,
0.07105836772825569,35,456,,,,
0.06488155937404372,35,457,,,,
0.07592508161906153,35,458,,,,
0.06840916560031474,35,459,,,,
0.06766248191706836,35,460,,,,
0.0732396935345605,35,461,,,,
0.08893367036944255,35,462,,,,
0.4025951461662771,35,463,,,,
0.06597171211615205,35,464,,,,
0.058786860419786535,35,465,,,,
0.05993859231239185,35,466,,,,
0.05740602966398001,35,467,,,,
,35,467,0.0722864489350468,1.0,,
0.05650658858940005,36,468,,,,
0.061387036461383104,36,469,,,,
0.07258374034427106,36,470,,,,
0.0541497323429212,36,471,,,,
0.05550415092147887,36,472,,,,
0.06923240085598081,36,473,,,,
0.33964713755995035,36,474,,,,
0.06353418176877312,36,475,,,,
0.06370893574785441,36,476,,,,
0.048332602134905756,36,477,,,,
0.07017075608018786,36,478,,,,
0.07353704632259905,36,479,,,,
0.06812493378917375,36,480,,,,
,36,480,0.06865282603539527,1.0,,
0.06925137829966843,37,481,,,,
0.05890453245956451,37,482,,,,
0.06821957370266318,37,483,,,,
0.06874062400311232,37,484,,,,
0.059284701419528574,37,485,,,,
0.05181452106626239,37,486,,,,
0.04692463600076735,37,487,,,,
0.06965440325438976,37,488,,,,
0.36087704927194864,37,489,,,,
0.06939678563503549,37,490,,,,
0.05695628002285957,37,491,,,,
0.0659082515630871,37,492,,,,
0.03489235105613867,37,493,,,,
,37,493,0.06633236400783062,1.0,,
0.059546774602495134,38,494,,,,
0.3958917917625513,38,495,,,,
0.05720015232509468,38,496,,,,
0.05662366651085904,38,497,,,,
0.06090450461488217,38,498,,,,
0.06923105265013874,38,499,,,,
0.05866016063373536,38,500,,,,
0.05480235908180475,38,501,,,,
0.06114883866393939,38,502,,,,
0.06296532589476556,38,503,,,,
0.05029913911130279,38,504,,,,
0.0536368839093484,38,505,,,,
0.049995043935875096,38,506,,,,
,38,506,0.06403614205308258,1.0,,
0.05628387985052541,39,507,,,,
0.06670855649281293,39,508,,,,
0.06599336036015302,39,509,,,,
0.34771148790605366,39,510,,,,
0.06856492938095471,39,511,,,,
0.05957311484962702,39,512,,,,
0.05024312064051628,39,513,,,,
0.05492387595586479,39,514,,,,
0.04890087363310158,39,515,,,,
0.04587514151353389,39,516,,,,
0.05792972548806574,39,517,,,,
0.06166676199063659,39,518,,,,
0.06830687013765176,39,519,,,,
,39,519,0.06080743002705276,1.0,,
0.05662744236178696,40,520,,,,
0.06742524786386639,40,521,,,,
0.04957904398906976,40,522,,,,
0.05394795653410256,40,523,,,,
0.05351122637512162,40,524,,,,
0.04556804278399795,40,525,,,,
0.04974956379737705,40,526,,,,
0.39898949036432896,40,527,,,,
0.05397216156416107,40,528,,,,
0.0480079062981531,40,529,,,,
0.047848050482571125,40,530,,,,
0.05163111806905363,40,531,,,,
0.05647512835760911,40,532,,,,
,40,532,0.05862194624729455,1.0,,
0.06259300337114837,41,533,,,,
0.0671575894812122,41,534,,,,
0.4270218105375534,41,535,,,,
0.052984090347308666,41,536,,,,
0.043293036258546636,41,537,,,,
0.03723425463977037,41,538,,,,
0.06349786568898708,41,539,,,,
0.05248739046510309,41,540,,,,
0.04557883238885552,41,541,,,,
0.048866951605305076,41,542,,,,
0.050816564296837896,41,543,,,,
0.048805029306095093,41,544,,,,
0.053788412983218827,41,545,,,,
,41,545,0.05619552026502788,1.0,,
0.047359096992295235,42,546,,,,
0.04401773092104122,42,547,,,,
0.06416113761952147,42,548,,,,
0.3421225648489781,42,549,,,,
0.05466131302091526,42,550,,,,
0.05602373695001006,42,551,,,,
0.04579847306013107,42,552,,,,
0.0409207483753562,42,553,,,,
0.051759050984401256,42,554,,,,
0.04735660389997065,42,555,,,,
0.055546679883264005,42,556,,,,
0.04467562092031585,42,557,,,,
0.03621215187013149,42,558,,,,
,42,558,0.052691916460171344,1.0,,
0.05387764057377353,43,559,,,,
0.03819392720470205,43,560,,,,
0.05081659248389769,43,561,,,,
0.043348624370992184,43,562,,,,
0.05565621028654277,43,563,,,,
0.04357504640938714,43,564,,,,
0.04070521699031815,43,565,,,,
0.05456814053468406,43,566,,,,
0.44082259538117796,43,567,,,,
0.041995517327450216,43,568,,,,
0.05145852005807683,43,569,,,,
0.041196782811312005,43,570,,,,
0.05361591031153996,43,571,,,,
,43,571,0.050128483464941385,1.0,,
0.057258387154433876,44,572,,,,
0.051420242292806506,44,573,,,,
0.03623496983709629,44,574,,,,
0.04539378301706165,44,575,,,,
0.04765886324457824,44,576,,,,
0.038744573248550296,44,577,,,,
0.319833489600569,44,578,,,,
0.04508759797317907,44,579,,,,
0.04800331615842879,44,580,,,,
0.04498798410349991,44,581,,,,
0.03766262991121039,44,582,,,,
0.051277441016281955,44,583,,,,
0.040725784841924906,44,584,,,,
,44,584,0.04827943770680577,1.0,,
0.04403829685179517,45,585,,,,
0.0325711719924584,45,586,,,,
0.043500534316990525,45,587,,,,
0.037148666742723435,45,588,,,,
0.04536079813260585,45,589,,,,
0.36171720921993256,45,590,,,,
0.04135805770056322,45,591,,,,
0.036617262638174,45,592,,,,
0.040670141810551286,45,593,,,,
0.04347676622273866,45,594,,,,
0.04154395102523267,45,595,,,,
0.03780984482727945,45,596,,,,
0.041762844659388065,45,597,,,,
,45,597,0.04651251083239913,1.0,,
0.0470109679736197,46,598,,,,
0.041785725858062506,46,599,,,,
0.051399714895524085,46,600,,,,
0.03912330526509322,46,601,,,,
0.04731950233690441,46,602,,,,
0.03669820967479609,46,603,,,,
0.04263283514592331,46,604,,,,
0.409901995328255,46,605,,,,
0.03177867803606205,46,606,,,,
0.033178824836795684,46,607,,,,
0.04894025926478207,46,608,,,,
0.05889113916782662,46,609,,,,
0.04896791597517828,46,610,,,,
,46,610,0.04479257554281503,1.0,,
0.0366797286842484,47,611,,,,
0.03313033824088052,47,612,,,,
0.043817473226226866,47,613,,,,
0.04333499792846851,47,614,,,,
0.045458462613169104,47,615,,,,
0.3777347250870662,47,616,,,,
0.03551744401920587,47,617,,,,
0.03450119175249711,47,618,,,,
0.04270859627285972,47,619,,,,
0.04238326752602006,47,620,,,,
0.03939055040245876,47,621,,,,
0.045822521729860455,47,622,,,,
0.030326652185370524,47,623,,,,
,47,623,0.0443508830294013,1.0,,
0.042770822590682656,48,624,,,,
0.04812033590860665,48,625,,,,
0.036470042599830776,48,626,,,,
0.03746821979802917,48,627,,,,
0.03824909939430654,48,628,,,,
0.03543265353800962,48,629,,,,
0.38763006844965275,48,630,,,,
0.039637488836888224,48,631,,,,
0.04188299071392976,48,632,,,,
0.03877095668576658,48,633,,,,
0.0426311069750227,48,634,,,,
0.029469681903719902,48,635,,,,
0.022924574402471382,48,636,,,,
,48,636,0.04259843134786934,1.0,,
0.03922308122855611,49,637,,,,
0.032710287370719016,49,638,,,,
0.034424602024955675,49,639,,,,
0.05033949215430766,49,640,,,,
0.03203021886292845,49,641,,,,
0.029293746301846113,49,642,,,,
0.04040227655787021,49,643,,,,
0.03778122006042395,49,644,,,,
0.032837868289789185,49,645,,,,
0.031163033381744754,49,646,,,,
0.040363314968999475,49,647,,,,
0.03731119752046652,49,648,,,,
1.1220127848597863,49,649,,,,
,49,649,0.04076321875676513,1.0,,
0.38831278125871904,50,650,,,,
0.03418469650205225,50,651,,,,
0.03610190568724647,50,652,,,,
0.026100122784555424,50,653,,,,
0.054173533542780206,50,654,,,,
0.04372260195668787,50,655,,,,
0.03906210457353154,50,656,,,,
0.033633950748480856,50,657,,,,
0.03476949344621971,50,658,,,,
0.03530422679614276,50,659,,,,
0.03837460064096376,50,660,,,,
0.0330695491284132,50,661,,,,
0.04263151219735543,50,662,,,,
,50,662,0.04178989211795851,1.0,,
0.035674889775691554,51,663,,,,
0.035507735854480416,51,664,,,,
0.3687484665788361,51,665,,,,
0.0322155729518272,51,666,,,,
0.03544445682200603,51,667,,,,
0.042376178316771984,51,668,,,,
0.029340633445826825,51,669,,,,
0.029578719229903072,51,670,,,,
0.04238880827324465,51,671,,,,
0.0387784966842446,51,672,,,,
0.03369942447170615,51,673,,,,
0.04368340194923803,51,674,,,,
0.034393563944225505,51,675,,,,
,51,675,0.03993167642038316,1.0,,
0.03814080514712259,52,676,,,,
0.02583216069615446,52,677,,,,
0.4536270722383051,52,678,,,,
0.032559574479819275,52,679,,,,
0.03264671081706183,52,680,,,,
0.03405027146800421,52,681,,,,
0.04577847365362686,52,682,,,,
0.04092327575199306,52,683,,,,
0.03463622843264602,52,684,,,,
0.029733489731370355,52,685,,,,
0.03253495029639453,52,686,,,,
0.03653458404005505,52,687,,,,
0.02627239702269435,52,688,,,,
,52,688,0.0384695966844447,1.0,,
0.0365417308639735,53,689,,,,
0.03775517304893583,53,690,,,,
0.03441219283558894,53,691,,,,
0.43898944342072355,53,692,,,,
0.0315408777059929,53,693,,,,
0.0243734216564917,53,694,,,,
0.040856125466234516,53,695,,,,
0.02973233840020839,53,696,,,,
0.0406617313856259,53,697,,,,
0.027689495909726247,53,698,,,,
0.038470050058094785,53,699,,,,
0.03102658729767427,53,700,,,,
0.03896746784448624,53,701,,,,
,53,701,0.03720620073843747,1.0,,
0.0274246821354609,54,702,,,,
0.03668945486424491,54,703,,,,
0.030200317705748603,54,704,,,,
0.029261718766065314,54,705,,,,
0.030479928880595253,54,706,,,,
0.03282414862769656,54,707,,,,
0.02790250047473819,54,708,,,,
0.036588476912584156,54,709,,,,
0.025441041099838912,54,710,,,,
0.42656384375004563,54,711,,,,
0.0354045906860847,54,712,,,,
0.038598218918195926,54,713,,,,
0.01640366328259309,54,714,,,,
,54,714,0.03524855791358277,1.0,,
0.028567325382027775,55,715,,,,
0.031062807218404487,55,716,,,,
0.030796646868111566,55,717,,,,
0.029377645259955898,55,718,,,,
0.025368006790813524,55,719,,,,
0.03475205798167735,55,720,,,,
0.0224912223238789,55,721,,,,
0.027378904807846993,55,722,,,,
0.02871957145362103,55,723,,,,
0.042218769318424165,55,724,,,,
0.02778203392517753,55,725,,,,
0.03265608265064657,55,726,,,,
1.0597474963093796,55,727,,,,
,55,727,0.0337962076603435,1.0,,
0.02089140797033906,56,728,,,,
0.04237462516175583,56,729,,,,
0.033763732735678786,56,730,,,,
0.029427677611238323,56,731,,,,
0.02907570987008512,56,732,,,,
0.030278775331680663,56,733,,,,
0.029289140045875683,56,734,,,,
0.43055399690820195,56,735,,,,
0.032675220078090206,56,736,,,,
0.02803069434594363,56,737,,,,
0.02532012299343478,56,738,,,,
0.03304177467362024,56,739,,,,
0.034575046971440315,56,740,,,,
,56,740,0.03541167853050865,1.0,,
0.03180079936282709,57,741,,,,
0.029081563727231696,57,742,,,,
0.030829834344331175,57,743,,,,
0.03899074578657746,57,744,,,,
0.4330894393624476,57,745,,,,
0.04320955675211735,57,746,,,,
0.025766666047275066,57,747,,,,
0.0279565966775408,57,748,,,,
0.024020457163715037,57,749,,,,
0.022986285093793413,57,750,,,,
0.032184826501179487,57,751,,,,
0.02828563208458945,57,752,,,,
0.029588238646586735,57,753,,,,
