train_loss,epoch,step,test_loss,test_acc
0.44120504707098007,7,112,,
0.43678614497184753,7,113,,
0.41832055151462555,7,114,,
0.41504324413836,7,115,,
0.4080539159476757,7,116,,
0.3993413709104061,7,117,,
0.3901601415127516,7,118,,
0.3824064340442419,7,119,,
0.37872909754514694,7,120,,
0.3668630737811327,7,121,,
0.36599525436758995,7,122,,
0.3526991028338671,7,123,,
0.34413970075547695,7,124,,
0.33932419307529926,7,125,,
0.3341471068561077,7,126,,
0.3285609036684036,7,127,,
0.3211401551961899,8,128,,
0.3144308961927891,8,129,,
0.3151944987475872,8,130,,
0.30563562735915184,8,131,,
0.30182616226375103,8,132,,
0.2958225551992655,8,133,,
0.2840677984058857,8,134,,
0.288431528955698,8,135,,
0.2787178196012974,8,136,,
0.2724517462775111,8,137,,
0.2658766508102417,8,138,,
0.26458148285746574,8,139,,
0.26453427970409393,8,140,,
0.25632472429424524,8,141,,
0.25363091193139553,8,142,,
0.250891650095582,8,143,,
0.2530311308801174,9,144,,
0.2409555409103632,9,145,,
0.23168077133595943,9,146,,
0.23826158326119184,9,147,,
0.2275780914351344,9,148,,
0.21268268302083015,9,149,,
0.21885172184556723,9,150,,
0.2127829734236002,9,151,,
0.20255534071475267,9,152,,
0.202071201056242,9,153,,
0.20199116505682468,9,154,,
0.19323811680078506,9,155,,
0.20852039381861687,9,156,,
0.20461121760308743,9,157,,
0.19543278589844704,9,158,,
0.1725573856383562,9,159,,
0.18534560315310955,10,160,,
0.17503481078892946,10,161,,
0.18722839560359716,10,162,,
0.1770023787394166,10,163,,
0.16891685873270035,10,164,,
0.1791148716583848,10,165,,
0.17678179778158665,10,166,,
0.1576038096100092,10,167,,
0.16808043979108334,10,168,,
0.16991015430539846,10,169,,
0.1533958213403821,10,170,,
0.15672958688810468,10,171,,
0.15053051430732012,10,172,,
0.1439650747925043,10,173,,
0.14616169966757298,10,174,,
0.14865415450185537,10,175,,
0.14606698136776686,11,176,,
0.15748712792992592,11,177,,
0.15110089676454663,11,178,,
0.14569925563409925,11,179,,
0.14314062846824527,11,180,,
0.1378059033304453,11,181,,
0.1316319708712399,11,182,,
0.13428366789594293,11,183,,
0.11591297620907426,11,184,,
0.12281916895881295,11,185,,
0.13392145512625575,11,186,,
0.12833161000162363,11,187,,
0.13921775436028838,11,188,,
0.11733430298045278,11,189,,
0.11563147744163871,11,190,,
0.11441946122795343,11,191,,
0.11716248420998454,12,192,,
0.11572436010465026,12,193,,
0.11826085951179266,12,194,,
0.12115829158574343,12,195,,
0.1114967311732471,12,196,,
0.13066702615469694,12,197,,
0.1058113188482821,12,198,,
0.10101542063057423,12,199,,
0.11937882425263524,12,200,,
0.09484600787982345,12,201,,
0.11679113795980811,12,202,,
0.10782669484615326,12,203,,
0.10679456358775496,12,204,,
0.11343052238225937,12,205,,
0.10511081200093031,12,206,,
0.1040676599368453,12,207,,
0.10615969821810722,13,208,,
0.09451310196891427,13,209,,
0.10791204450652003,13,210,,
0.09266042336821556,13,211,,
0.09568039746955037,13,212,,
0.10510022612288594,13,213,,
0.10056677320972085,13,214,,
0.0995564959011972,13,215,,
0.08512528706341982,13,216,,
0.08705143118277192,13,217,,
0.09678312297910452,13,218,,
0.09574375860393047,13,219,,
0.09516597166657448,13,220,,
0.09435770427808166,13,221,,
0.08371742675080895,13,222,,
0.08917890209704638,13,223,,
0.08557823044247925,14,224,,
0.08474974054843187,14,225,,
0.08700494933873415,14,226,,
0.08624394168145955,14,227,,
0.07925280067138374,14,228,,
0.09099159785546362,14,229,,
0.09017183491960168,14,230,,
0.07168897660449147,14,231,,
0.08839982142671943,14,232,,
0.08763094921596348,14,233,,
0.07803559838794172,14,234,,
0.07720488589257002,14,235,,
0.07978418422862887,14,236,,
0.08477249066345394,14,237,,
0.07557797920890152,14,238,,
0.0778480670414865,14,239,,
0.07452701893635094,15,240,,
0.07938953838311136,15,241,,
0.07874712185002863,15,242,,
0.07271257415413857,15,243,,
0.0720203728415072,15,244,,
0.06868743756785989,15,245,,
0.07098959875293076,15,246,,
0.07801795448176563,15,247,,
0.0725262442138046,15,248,,
0.07431193627417088,15,249,,
0.07385087199509144,15,250,,
0.07071756618097425,15,251,,
0.06004490959458053,15,252,,
0.07473733089864254,15,253,,
0.07144704204984009,15,254,,
0.06873477157205343,15,255,,
0.06569421710446477,16,256,,
0.06045175949111581,16,257,,
0.06251636566594243,16,258,,
0.07120327465236187,16,259,,
0.06855410989373922,16,260,,
0.061096297577023506,16,261,,
0.05609927698969841,16,262,,
0.0712843188084662,16,263,,
0.06878754147328436,16,264,,
0.06111039221286774,16,265,,
0.06732250424101949,16,266,,
0.06704757828265429,16,267,,
0.06654794234782457,16,268,,
0.05735357687808573,16,269,,
0.05944175459444523,16,270,,
0.06510779820382595,16,271,,
0.06435833149589598,17,272,,
0.06413057795725763,17,273,,
0.05365570564754307,17,274,,
0.06309242313727736,17,275,,
0.05897523881867528,17,276,,
0.06208173860795796,17,277,,
0.06177501706406474,17,278,,
0.04604918626137078,17,279,,
0.06281419633887708,17,280,,
0.056996108032763004,17,281,,
0.05639197560958564,17,282,,
0.053973197704181075,17,283,,
0.05575486249290407,17,284,,
0.05358705436810851,17,285,,
0.04948877217248082,17,286,,
0.05444306926801801,17,287,,
0.052486449014395475,18,288,,
0.05732870125211775,18,289,,
0.05509858997538686,18,290,,
0.05125193600542843,18,291,,
0.05263211135752499,18,292,,
0.050906365271657705,18,293,,
0.05026570218615234,18,294,,
0.05809405934996903,18,295,,
0.051360057666897774,18,296,,
0.05267066159285605,18,297,,
0.049194147111848,18,298,,
0.055200207978487015,18,299,,
0.04539031581953168,18,300,,
0.0466620703227818,18,301,,
0.04626910109072924,18,302,,
0.048729362431913614,18,303,,
0.04714946332387626,19,304,,
0.04707530280575156,19,305,,
0.04219740070402622,19,306,,
0.04496259335428476,19,307,,
0.051960522308945656,19,308,,
0.04429685208015144,19,309,,
0.04272178770042956,19,310,,
0.048152545001357794,19,311,,
0.05232794303447008,19,312,,
0.04776251409202814,19,313,,
0.04587489808909595,19,314,,
0.04431171203032136,19,315,,
0.04817200289107859,19,316,,
0.04655263596214354,19,317,,
0.04637566301971674,19,318,,
0.044417429715394974,19,319,,
0.04160293471068144,20,320,,
0.04384269565343857,20,321,,
0.04387282207608223,20,322,,
0.041087035555392504,20,323,,
0.04089129948988557,20,324,,
0.03924987046048045,20,325,,
0.04153078910894692,20,326,,
0.04232416767627001,20,327,,
0.043565715779550374,20,328,,
0.042153568705543876,20,329,,
0.043016510433517396,20,330,,
0.04288021300453693,20,331,,
0.04620909632649273,20,332,,
0.04465952189639211,20,333,,
0.03835671709384769,20,334,,
0.04337853146716952,20,335,,
0.040534544037654996,21,336,,
0.04265592049341649,21,337,,
0.039985170937143266,21,338,,
0.03854218276683241,21,339,,
0.04167027655057609,21,340,,
0.0416606196667999,21,341,,
0.03677639039233327,21,342,,
0.037846791674382985,21,343,,
0.03865844989195466,21,344,,
0.04179697635117918,21,345,,
0.03264901414513588,21,346,,
0.03998394403606653,21,347,,
0.03879682393744588,21,348,,
0.03342723450623453,21,349,,
0.03836628491990268,21,350,,
0.0350899372715503,21,351,,
0.032867500092834234,22,352,,
0.03787158557679504,22,353,,
0.03570397931616753,22,354,,
0.036302017979323864,22,355,,
0.03522833704482764,22,356,,
0.03800465969834477,22,357,,
0.03399429190903902,22,358,,
0.03763597330544144,22,359,,
0.03542369825299829,22,360,,
0.03232084051705897,22,361,,
0.034151894389651716,22,362,,
0.0367632897105068,22,363,,
0.03573195566423237,22,364,,
0.03278674522880465,22,365,,
0.038188105216249824,22,366,,
0.0360491625033319,22,367,,
0.0322630888549611,23,368,,
0.03206501679960638,23,369,,
0.03446076484397054,23,370,,
0.03425270994193852,23,371,,
0.03155072941444814,23,372,,
0.032345125335268676,23,373,,
0.03129257122054696,23,374,,
0.034606488421559334,23,375,,
0.03356433741282672,23,376,,
0.034470290411263704,23,377,,
0.03499424597248435,23,378,,
0.03238637500908226,23,379,,
0.032963418518193066,23,380,,
0.031070130760781467,23,381,,
0.0293577725533396,23,382,,
0.033252345863729715,23,383,,
0.029929040814749897,24,384,,
0.029806055477820337,24,385,,
0.02970206644386053,24,386,,
0.029330526595003903,24,387,,
0.03090392262674868,24,388,,
0.032269465271383524,24,389,,
0.031166220898739994,24,390,,
0.032785578980110586,24,391,,
0.031100928434170783,24,392,,
0.029406559537164867,24,393,,
0.030767650925554335,24,394,,
0.029069088166579604,24,395,,
0.029790018335916102,24,396,,
0.02963468641974032,24,397,,
0.02987925533670932,24,398,,
0.02933240053243935,24,399,,
0.030597812379710376,25,400,,
0.027495992020703852,25,401,,
0.028968211612664163,25,402,,
0.027343087131157517,25,403,,
0.02936390007380396,25,404,,
0.027148410212248564,25,405,,
0.029154794989153743,25,406,,
0.029059209628030658,25,407,,
0.028033970505930483,25,408,,
0.02666277450043708,25,409,,
0.027908787480555475,25,410,,
0.02899588376749307,25,411,,
0.028256755089387298,25,412,,
0.02794902096502483,25,413,,
0.025520898634567857,25,414,,
0.02844046102836728,25,415,,
0.026648064609616995,26,416,,
0.027158733108080924,26,417,,
0.027444517239928246,26,418,,
0.026794153382070363,26,419,,
0.027278667548671365,26,420,,
0.02705432241782546,26,421,,
0.025251655839383602,26,422,,
0.02692526113241911,26,423,,
0.026054554036818445,26,424,,
0.026007771492004395,26,425,,
0.024807257927022874,26,426,,
0.02512793254572898,26,427,,
0.025749763590283692,26,428,,
0.026253103860653937,26,429,,
0.025466613355092704,26,430,,
0.02540885377675295,26,431,,
0.02530284586828202,27,432,,
0.02395240298938006,27,433,,
0.026231413357891142,27,434,,
0.0261597135104239,27,435,,
0.026550363283604383,27,436,,
0.02372807206120342,27,437,,
0.022507072892040014,27,438,,
0.024121862603351474,27,439,,
0.02326906204689294,27,440,,
0.024084105854853988,27,441,,
0.02484194387216121,27,442,,
0.02321939403191209,27,443,,
0.02516815986018628,27,444,,
0.02347925107460469,27,445,,
0.024911132059060037,27,446,,
0.02471780334599316,27,447,,
0.026190507574938238,28,448,,
0.02298052841797471,28,449,,
0.022946837125346065,28,450,,
0.02377280138898641,28,451,,
0.022292030742391944,28,452,,
0.02177688223309815,28,453,,
0.02451961289625615,28,454,,
0.021673199138604105,28,455,,
0.023431577254086733,28,456,,
0.021869682357646525,28,457,,
0.02274988207500428,28,458,,
0.021326016751118004,28,459,,
0.022523716907016933,28,460,,
0.02333719900343567,28,461,,
0.023381641600281,28,462,,
0.022166987881064415,28,463,,
0.02129170938860625,29,464,,
0.022350948420353234,29,465,,
0.02117182279471308,29,466,,
0.021498427959159017,29,467,,
0.021459273993968964,29,468,,
0.022713073645718396,29,469,,
0.02208267746027559,29,470,,
0.02206737350206822,29,471,,
0.02123886183835566,29,472,,
0.019943339517340064,29,473,,
0.021719139767810702,29,474,,
0.022578511387109756,29,475,,
0.020037619629874825,29,476,,
0.021927899564616382,29,477,,
0.021508692065253854,29,478,,
0.020907198078930378,29,479,,
0.020840748446062207,30,480,,
0.021465176600031555,30,481,,
0.020103165647014976,30,482,,
0.020330568309873343,30,483,,
0.019800235400907695,30,484,,
0.01853087090421468,30,485,,
0.021207027952186763,30,486,,
0.01914688339456916,30,487,,
0.021064330940134823,30,488,,
0.02099902112968266,30,489,,
0.020427883719094098,30,490,,
0.020096351858228445,30,491,,
0.02029653242789209,30,492,,
0.018413228332065046,30,493,,
0.02099211106542498,30,494,,
0.021287843585014343,30,495,,
0.020718446641694754,31,496,,
0.01890962605830282,31,497,,
0.019489743397571146,31,498,,
0.018740214174613357,31,499,,
0.019800603040494025,31,500,,
0.019298272440209985,31,501,,
0.019878169638104737,31,502,,
0.02062613156158477,31,503,,
0.019370478694327176,31,504,,
0.018121344910468906,31,505,,
0.019018891965970397,31,506,,
0.018661561072804034,31,507,,
0.018136046070139855,31,508,,
0.01876243797596544,31,509,,
0.018393019505310804,31,510,,
0.01723054808098823,31,511,,
0.018521386315114796,32,512,,
0.01791097386740148,32,513,,
0.0183544255560264,32,514,,
0.017947059706784785,32,515,,
0.017944760678801686,32,516,,
0.018865242367610335,32,517,,
0.017273846082389355,32,518,,
0.018024344695731997,32,519,,
0.018275047244969755,32,520,,
0.018287953455001116,32,521,,
0.017683159152511507,32,522,,
0.01853915926767513,32,523,,
0.017512574733700603,32,524,,
0.01805189246078953,32,525,,
0.018265337741468102,32,526,,
0.017111962661147118,32,527,,
0.017522310954518616,33,528,,
0.01725043577607721,33,529,,
0.018042196752503514,33,530,,
0.017345365486107767,33,531,,
0.018223260645754635,33,532,,
0.017267374612856656,33,533,,
0.016634541214443743,33,534,,
0.017701487988233566,33,535,,
0.016789865971077234,33,536,,
0.016955787024926394,33,537,,
0.016824945982079953,33,538,,
0.017464545147959143,33,539,,
0.016644522198475897,33,540,,
0.016230071196332574,33,541,,
0.016239680349826813,33,542,,
0.016101280110888183,33,543,,
0.0168728128192015,34,544,,
0.017418185365386307,34,545,,
0.016322568873874843,34,546,,
0.017836904793512076,34,547,,
0.016379520238842815,34,548,,
0.015759585599880666,34,549,,
0.016594846441876143,34,550,,
0.015864448272623122,34,551,,
0.01594157743966207,34,552,,
0.016615271219052374,34,553,,
0.015188948309514672,34,554,,
0.015793101803865284,34,555,,
0.0157693920773454,34,556,,
0.01575344556476921,34,557,,
0.01561499509261921,34,558,,
0.01542007876560092,34,559,,
0.015542836510576308,35,560,,
0.015766661905217916,35,561,,
0.015354658127762377,35,562,,
0.015302962681744248,35,563,,
0.01577794482000172,35,564,,
0.015548563853371888,35,565,,
0.015482372953556478,35,566,,
0.015175292093772441,35,567,,
0.01560560503276065,35,568,,
0.016059085843153298,35,569,,
0.015087973268236965,35,570,,
0.014865318080410361,35,571,,
0.014684340450912714,35,572,,
0.015403740108013153,35,573,,
0.015316853881813586,35,574,,
0.015481494250707328,35,575,,
0.015238537569530308,36,576,,
0.014751505688764155,36,577,,
0.014923565438948572,36,578,,
0.014839371899142861,36,579,,
0.013697469898033887,36,580,,
0.015283184009604156,36,581,,
0.014904643583577126,36,582,,
0.01438871759455651,36,583,,
0.014644927869085222,36,584,,
0.013911456102505326,36,585,,
0.01471968024270609,36,586,,
0.01499543123645708,36,587,,
0.014865796023514122,36,588,,
0.014558162249159068,36,589,,
0.014398127445019782,36,590,,
0.013916383031755686,36,591,,
0.014864007534924895,37,592,,
0.014411043201107532,37,593,,
0.014458203921094537,37,594,,
0.014556674810592085,37,595,,
0.013437380024697632,37,596,,
0.013576787314377725,37,597,,
0.012910963036119938,37,598,,
0.015180568560026586,37,599,,
0.013884117419365793,37,600,,
0.013429831538815051,37,601,,
0.014013271662406623,37,602,,
0.013500288419891149,37,603,,
0.01378339488292113,37,604,,
0.013960229931399226,37,605,,
0.01375967840431258,37,606,,
0.013189477380365133,37,607,,
0.013629798195324838,38,608,,
0.01330484781647101,38,609,,
0.013707896578125656,38,610,,
0.012864542775787413,38,611,,
0.013794139784295112,38,612,,
0.012663653178606182,38,613,,
0.013515367812942713,38,614,,
0.013161502254661173,38,615,,
0.014019832946360111,38,616,,
0.01255681918701157,38,617,,
0.013272093259729445,38,618,,
0.013795121514704078,38,619,,
0.0133656911784783,38,620,,
0.01324953866424039,38,621,,
0.012891212070826441,38,622,,
0.012980190804228187,38,623,,
0.013004274165723473,39,624,,
0.013147932244464755,39,625,,
0.012472356378566474,39,626,,
0.012710947368759662,39,627,,
0.012537719681859016,39,628,,
0.012427345151081681,39,629,,
0.013011451403144747,39,630,,
0.012512310000602156,39,631,,
0.013081495999358594,39,632,,
0.012253611988853663,39,633,,
0.012787867919541895,39,634,,
0.012317249143961817,39,635,,
0.012603815353941172,39,636,,
0.012932476354762912,39,637,,
0.012805535749066621,39,638,,
0.01278268254827708,39,639,,
0.012558120535686612,40,640,,
0.01246049499604851,40,641,,
0.01266174268675968,40,642,,
0.012147736502811313,40,643,,
0.012452022638171911,40,644,,
0.01205071370350197,40,645,,
0.012234230292961001,40,646,,
0.012194197915960103,40,647,,
0.011929315107408911,40,648,,
0.011878745048306882,40,649,,
0.012100769439712167,40,650,,
0.012404052191413939,40,651,,
0.012176306801848114,40,652,,
0.011983735777903348,40,653,,
0.011335919378325343,40,654,,
0.011664306628517807,40,655,,
0.011502641660626978,41,656,,
0.012156742275692523,41,657,,
0.01198537222808227,41,658,,
0.011876078438945115,41,659,,
0.011402415810152888,41,660,,
0.011600861325860023,41,661,,
0.011975010216701776,41,662,,
0.011733463557902724,41,663,,
0.011767490883357823,41,664,,
0.011935230868402869,41,665,,
0.012005435244645923,41,666,,
0.011017138662282377,41,667,,
0.011464647308457643,41,668,,
0.011197778338100761,41,669,,
0.011030936846509576,41,670,,
0.011304365238174796,41,671,,
0.011515392921864986,42,672,,
0.011461352230980992,42,673,,
0.011213729856535792,42,674,,
0.01150785037316382,42,675,,
0.010941020678728819,42,676,,
0.011062742909416556,42,677,,
0.011089169071055949,42,678,,
0.011288537527434528,42,679,,
0.011263213469646871,42,680,,
0.01097295799991116,42,681,,
0.011216385464649647,42,682,,
0.010663710243534297,42,683,,
0.011177674401551485,42,684,,
0.011120653885882348,42,685,,
0.010669756797142327,42,686,,
0.011189548298716545,42,687,,
0.011222341388929635,43,688,,
0.01062919182004407,43,689,,
0.011282930383458734,43,690,,
0.010700227576307952,43,691,,
0.010944582929369062,43,692,,
0.010751355555839837,43,693,,
0.010455729672685266,43,694,,
0.010756176721770316,43,695,,
0.01046102843247354,43,696,,
0.01061179453972727,43,697,,
0.011005255044437945,43,698,,
0.010163073719013482,43,699,,
0.010518076654989272,43,700,,
0.010534881090279669,43,701,,
0.010492240020539612,43,702,,
0.010395833058282733,43,703,,
0.009977766836527735,44,704,,
0.010443892155308276,44,705,,
0.010462442471180111,44,706,,
0.01036122627556324,44,707,,
0.010222944023553282,44,708,,
0.010190105123911053,44,709,,
0.010429663525428623,44,710,,
0.010470446548424661,44,711,,
0.00991693267133087,44,712,,
0.01021933724405244,44,713,,
0.010443614446558058,44,714,,
0.010293350147549063,44,715,,
0.010305194125976413,44,716,,
0.010559853457380086,44,717,,
0.009670142491813749,44,718,,
0.010293554281815886,44,719,,
0.010115050012245774,45,720,,
0.009994163468945771,45,721,,
0.009922377008479089,45,722,,
0.009974569140467793,45,723,,
0.009741145884618163,45,724,,
0.00997417577309534,45,725,,
0.009508823917713016,45,726,,
0.00963983649853617,45,727,,
0.00991145521402359,45,728,,
0.009619488089811057,45,729,,
0.010019009874667972,45,730,,
0.009928230778314173,45,731,,
0.009915807750076056,45,732,,
0.00962439295835793,45,733,,
0.010160789533983916,45,734,,
0.009752476355060935,45,735,,
0.00978864572243765,46,736,,
0.00962537934537977,46,737,,
0.009548767877276987,46,738,,
0.00935771717922762,46,739,,
0.00962884456384927,46,740,,
0.009783017740119249,46,741,,
0.009356020542327315,46,742,,
0.009356753900647163,46,743,,
0.009870308742392808,46,744,,
0.009451902064029127,46,745,,
0.009376213769428432,46,746,,
0.009397792920935899,46,747,,
0.009343051293399185,46,748,,
0.009392625710461289,46,749,,
0.009215051715727895,46,750,,
0.009254572563804686,46,751,,
0.009171274199616164,47,752,,
0.009772389137651771,47,753,,
0.009197920851875097,47,754,,
0.009172368794679642,47,755,,
0.009324967686552554,47,756,,
0.009270814480260015,47,757,,
0.009121817420236766,47,758,,
0.009003209852380678,47,759,,
0.009003565442981198,47,760,,
0.009509752155281603,47,761,,
0.008982237370219082,47,762,,
0.008921265369281173,47,763,,
0.008879194792825729,47,764,,
0.008655590179841965,47,765,,
0.009103493066504598,47,766,,
0.009103539865463972,47,767,,
0.008787877421127632,48,768,,
0.008678927028086036,48,769,,
0.009007376385852695,48,770,,
0.009353469009511173,48,771,,
0.00905364885693416,48,772,,
0.008760530938161537,48,773,,
0.008786574588157237,48,774,,
0.009087862679734826,48,775,,
0.00882822833955288,48,776,,
0.008605142182204872,48,777,,
0.008651532873045653,48,778,,
0.00869038308155723,48,779,,
0.008704540086910129,48,780,,
0.008564178133383393,48,781,,
0.008696624601725489,48,782,,
0.008424260129686445,48,783,,
0.008538902911823243,49,784,,
0.00882661624928005,49,785,,
0.008363323198864236,49,786,,
0.00872949679614976,49,787,,
0.008244276163168252,49,788,,
0.008624360081739724,49,789,,
0.008413316478254274,49,790,,
0.00843247922603041,49,791,,
0.008392061165068299,49,792,,
0.008478737785480917,49,793,,
0.008344884670805186,49,794,,
0.008740564488107339,49,795,,
0.008429613633779809,49,796,,
0.008478190313326195,49,797,,
0.008308308257255703,49,798,,
0.00849024293711409,49,799,,
,50,800,0.008260570614347382,1.0
