train_loss,epoch,step,val_loss,test_loss,test_acc
0.6904632628429681,0,0,,,
0.6895873851026408,0,1,,,
0.6908384030102752,0,2,,,
0.6892037615762092,0,3,,,
0.6904956600628793,0,4,,,
0.6896301115630195,0,5,,,
0.6895359979243949,0,6,,,
0.6897550733410753,0,7,,,
0.6876958832144737,0,8,,,
0.6902549567166716,0,9,,,
0.6894386057974771,0,10,,,
0.6911835047067143,0,11,,,
0.6899364410201088,0,12,,,
0.6897408626973629,0,13,,,
0.6880683898925781,0,14,,,
0.6895749755203724,0,15,,,
0.6882938742637634,0,16,,,
0.6883808175722758,0,17,,,
,0,17,0.6877614894220906,,
0.6878900248557329,1,18,,,
0.6888017888413742,1,19,,,
0.6885884504299611,1,20,,,
0.6882029984844849,1,21,,,
0.6870084442198277,1,22,,,
0.6867018304765224,1,23,,,
0.6871005095308647,1,24,,,
0.686768559156917,1,25,,,
0.6852460394147784,1,26,,,
0.6864646945614368,1,27,,,
0.6855303905904293,1,28,,,
0.6877283041831106,1,29,,,
0.6871448270976543,1,30,,,
0.6853568701772019,1,31,,,
0.6840883423574269,1,32,,,
0.6838621071074158,1,33,,,
0.683036761591211,1,34,,,
0.6829990365852912,1,35,,,
,1,35,0.687357346917833,,
0.6856164127821103,2,36,,,
0.6840087596792728,2,37,,,
0.6814621269586496,2,38,,,
0.6843964779982343,2,39,,,
0.6806880538351834,2,40,,,
0.6806789949769154,2,41,,,
0.6755457130493596,2,42,,,
0.68112769711297,2,43,,,
0.6872733591590077,2,44,,,
0.6808514803415164,2,45,,,
0.6891895913868211,2,46,,,
0.6838646475225687,2,47,,,
0.6861502244137228,2,48,,,
0.692821613047272,2,49,,,
0.6850156856235117,2,50,,,
0.6854300673585385,2,51,,,
0.6874939636327326,2,52,,,
0.6724864343802134,2,53,,,
,2,53,0.6875691404866595,,
0.687251471914351,3,54,,,
0.6802014496643096,3,55,,,
0.681361859664321,3,56,,,
0.6887234568130225,3,57,,,
0.6870487055275589,3,58,,,
0.6816361353266984,3,59,,,
0.6766949617303908,3,60,,,
0.6831453945487738,3,61,,,
0.6809919301886111,3,62,,,
0.6696007137652487,3,63,,,
0.680553707992658,3,64,,,
0.6816980896983296,3,65,,,
0.6852050216402858,3,66,,,
0.6801151463296264,3,67,,,
0.6748691261745989,3,68,,,
0.6786533517297357,3,69,,,
0.6720719074364752,3,70,,,
0.6518457531929016,3,71,,,
,3,71,0.686356179296009,,
0.6802506071981043,4,72,,,
0.6741477067116648,4,73,,,
0.6811379850842059,4,74,,,
0.6803653377573937,4,75,,,
0.6633967536035925,4,76,,,
0.6803759529720992,4,77,,,
0.6896824191790074,4,78,,,
0.6799640501849353,4,79,,,
0.6778904991224408,4,80,,,
0.6926384049002081,4,81,,,
0.6636271756142378,4,82,,,
0.6690880018286407,4,83,,,
0.6746536777354777,4,84,,,
0.6789362556301057,4,85,,,
0.6612627003341913,4,86,,,
0.6882688449695706,4,87,,,
0.6662795890588313,4,88,,,
0.697492528706789,4,89,,,
