train_loss,epoch,step,val_loss,test_loss,test_acc
0.6970844361931086,0,0,,,
0.7583228386938572,0,1,,,
0.7171373777091503,0,2,,,
0.7379701565951109,0,3,,,
0.6759821679443121,0,4,,,
0.6966921146959066,0,5,,,
0.6759144645184278,0,6,,,
0.7169071063399315,0,7,,,
0.6967567056417465,0,8,,,
0.6967308260500431,0,9,,,
0.6970789469778538,0,10,,,
0.6356995776295662,0,11,,,
0.6965223588049412,0,12,,,
0.757829062640667,0,13,,,
0.6758374236524105,0,14,,,
0.7175522204488516,0,15,,,
0.6766138095408678,0,16,,,
0.6967792380601168,0,17,,,
0.7572906631976366,0,18,,,
0.7165576908737421,0,19,,,
0.717952411621809,0,20,,,
0.676337817683816,0,21,,,
0.6770488228648901,0,22,,,
0.6567267514765263,0,23,,,
0.6967433616518974,0,24,,,
0.716843456029892,0,25,,,
0.7378257382661104,0,26,,,
0.675837442278862,0,27,,,
0.7164903599768877,0,28,,,
0.6755111198872328,0,29,,,
0.7169556096196175,0,30,,,
0.7169324886053801,0,31,,,
0.7163148112595081,0,32,,,
0.6963845659047365,0,33,,,
0.7233658383289973,0,34,,,
,0,34,0.6784938597871412,,
0.6957466714084148,1,35,,,
0.6961128413677216,1,36,,,
0.6960481759160757,1,37,,,
0.6963677648454905,1,38,,,
0.7568558529019356,1,39,,,
0.7357291113585234,1,40,,,
0.7356927767395973,1,41,,,
0.7161243725568056,1,42,,,
0.6766811516135931,1,43,,,
0.7157597728073597,1,44,,,
0.696499677374959,1,45,,,
0.7161085773259401,1,46,,,
0.7165470980107784,1,47,,,
0.7354192864149809,1,48,,,
0.6969336401671171,1,49,,,
0.6769847981631756,1,50,,,
0.6575595736503601,1,51,,,
0.7154740579426289,1,52,,,
0.6571573838591576,1,53,,,
0.6962235383689404,1,54,,,
0.6771557629108429,1,55,,,
0.6966311745345592,1,56,,,
0.7161209024488926,1,57,,,
0.6965644415467978,1,58,,,
0.7159581668674946,1,59,,,
0.6765869911760092,1,60,,,
0.7538519483059645,1,61,,,
0.6966196801513433,1,62,,,
0.715492220595479,1,63,,,
0.6966913305222988,1,64,,,
0.6581767797470093,1,65,,,
0.6957135759294033,1,66,,,
0.6577022075653076,1,67,,,
0.7351141106337309,1,68,,,
0.723585436741511,1,69,,,
,1,69,0.6788200529352311,,
0.6776699144393206,2,70,,,
0.7162790261209011,2,71,,,
0.7156702056527138,2,72,,,
0.6955993846058846,2,73,,,
0.7339228000491858,2,74,,,
0.6962278801947832,2,75,,,
0.7156401239335537,2,76,,,
0.6389085091650486,2,77,,,
0.7154227774590254,2,78,,,
0.6963140182197094,2,79,,,
0.6772645637392998,2,80,,,
0.7528938129544258,2,81,,,
0.7159923911094666,2,82,,,
0.7154064401984215,2,83,,,
0.7537685893476009,2,84,,,
0.6960987038910389,2,85,,,
0.695577509701252,2,86,,,
0.7160418555140495,2,87,,,
0.6954749189317226,2,88,,,
0.7156818080693483,2,89,,,
0.7144459038972855,2,90,,,
0.6955362074077129,2,91,,,
0.65833405777812,2,92,,,
0.7151065021753311,2,93,,,
0.7338851131498814,2,94,,,
0.7152801975607872,2,95,,,
0.7151711992919445,2,96,,,
0.6770796794444323,2,97,,,
0.6957803424447775,2,98,,,
0.6959573924541473,2,99,,,
0.677395524457097,2,100,,,
0.6772813461720943,2,101,,,
0.6953570134937763,2,102,,,
0.6775212604552507,2,103,,,
0.6716597080230713,2,104,,,
,2,104,0.6791441233888749,,
0.7145770788192749,3,105,,,
0.7511722911149263,3,106,,,
0.7147115897387266,3,107,,,
0.7146231681108475,3,108,,,
0.6768058277666569,3,109,,,
0.7328390311449766,3,110,,,
0.6957360040396452,3,111,,,
0.6770244091749191,3,112,,,
0.7148467637598515,3,113,,,
0.6773158702999353,3,114,,,
0.7145452853292227,3,115,,,
0.7324998304247856,3,116,,,
0.6603792905807495,3,117,,,
0.7144673895090818,3,118,,,
0.6771390438079834,3,119,,,
0.6771990172564983,3,120,,,
0.7134014070034027,3,121,,,
0.7137725464999676,3,122,,,
0.6959310080856085,3,123,,,
0.7136622201651335,3,124,,,
0.695112869143486,3,125,,,
0.6956019327044487,3,126,,,
0.6773308236151934,3,127,,,
0.7322703655809164,3,128,,,
0.7317258641123772,3,129,,,
0.6592304166406393,3,130,,,
0.6952525936067104,3,131,,,
0.6774252355098724,3,132,,,
0.6955417543649673,3,133,,,
0.6786453910171986,3,134,,,
0.7133952025324106,3,135,,,
0.6954498495906591,3,136,,,
0.6958676986396313,3,137,,,
0.6957338936626911,3,138,,,
0.7693775445222855,3,139,,,
,3,139,0.679380894187958,,
0.6774513088166714,4,140,,,
0.6955008264631033,4,141,,,
0.6961287334561348,4,142,,,
0.6785609293729067,4,143,,,
0.6777778305113316,4,144,,,
0.7138586938381195,4,145,,,
0.7142694368958473,4,146,,,
0.7321965917944908,4,147,,,
0.6950229834765196,4,148,,,
0.7130422759801149,4,149,,,
0.6599826849997044,4,150,,,
0.6605014111846685,4,151,,,
0.659257534891367,4,152,,,
0.6774861235171556,4,153,,,
0.71268380433321,4,154,,,
0.7484531328082085,4,155,,,
0.7309979163110256,4,156,,,
0.748753011226654,4,157,,,
0.6772750578820705,4,158,,,
0.7121984213590622,4,159,,,
0.6607193164527416,4,160,,,
0.6951256785541773,4,161,,,
0.7658668849617243,4,162,,,
0.6954151038080454,4,163,,,
0.7127944882959127,4,164,,,
0.7477223668247461,4,165,,,
0.7133065275847912,4,166,,,
0.6957681849598885,4,167,,,
0.6770681794732809,4,168,,,
0.6949280630797148,4,169,,,
0.695796275511384,4,170,,,
0.6783092226833105,4,171,,,
0.695081066340208,4,172,,,
0.7297814451158047,4,173,,,
0.6717621038357416,4,174,,,
,4,174,0.6796711082420042,,
0.694694459438324,5,175,,,
0.6956300735473633,5,176,,,
0.6774582732468843,5,177,,,
0.7121394947171211,5,178,,,
0.6776862423866987,5,179,,,
0.7297078389674425,5,180,,,
0.6606607809662819,5,181,,,
0.7127522118389606,5,182,,,
0.6776750572025776,5,183,,,
0.7305539026856422,5,184,,,
0.69473279081285,5,185,,,
0.7466318402439356,5,186,,,
0.6949182562530041,5,187,,,
0.6954952515661716,5,188,,,
0.7119425274431705,5,189,,,
0.6776735652238131,5,190,,,
0.6948891971260309,5,191,,,
0.6273370385169983,5,192,,,
0.6784439235925674,5,193,,,
0.7285471241921186,5,194,,,
0.6943833064287901,5,195,,,
0.7471556887030602,5,196,,,
0.711825655773282,5,197,,,
0.746522631496191,5,198,,,
0.7122793477028608,5,199,,,
0.6945269368588924,5,200,,,
0.7292955499142408,5,201,,,
0.6954775601625443,5,202,,,
0.6616009194403887,5,203,,,
0.6780650746077299,5,204,,,
0.7125259712338448,5,205,,,
0.6946764141321182,5,206,,,
0.711553493514657,5,207,,,
0.695764321833849,5,208,,,
0.7169033686319987,5,209,,,
,5,209,0.6799405563262201,,
0.728830736130476,6,210,,,
0.6951933428645134,6,211,,,
0.6777021065354347,6,212,,,
0.6951593421399593,6,213,,,
