train_loss,epoch,step,val_loss,test_loss,test_acc
0.7025657212361693,0,0,,,
0.6906082686036825,0,1,,,
0.6825646285433322,0,2,,,
0.6834983939770609,0,3,,,
0.6513779815286398,0,4,,,
0.6421379963867366,0,5,,,
0.560821520164609,0,6,,,
0.6195804351009429,0,7,,,
0.5084603344470164,0,8,,,
,0,8,0.5309747149867396,,
0.5046467974316329,1,9,,,
0.5035501974634826,1,10,,,
0.30840994673781097,1,11,,,
0.6223884049104527,1,12,,,
0.3131180818891153,1,13,,,
0.10788340249564499,1,14,,,
0.09539754071738571,1,15,,,
0.44501946412492543,1,16,,,
1.2866694868395203,1,17,,,
,1,17,0.06724273930153539,,
0.13382119766902179,2,18,,,
0.06040572631172836,2,19,,,
0.06826606835238636,2,20,,,
0.05819368513766676,2,21,,,
0.2441979624563828,2,22,,,
0.1428069737739861,2,23,,,
0.2772437979001552,2,24,,,
0.3091294001787901,2,25,,,
0.46975344674367653,2,26,,,
,2,26,0.07710314650208719,,
0.1340022326912731,3,27,,,
0.16708778066094965,3,28,,,
0.36419179383665323,3,29,,,
0.9595613721758127,3,30,,,
1.0194484475068748,3,31,,,
1.1112200624775141,3,32,,,
1.2883957674494013,3,33,,,
1.0833719864021987,3,34,,,
0.6788641151628996,3,35,,,
,3,35,0.7466420593761628,,
1.0950104114599526,4,36,,,
0.8688611974939704,4,37,,,
0.7596754562109709,4,38,,,
0.7296461649239063,4,39,,,
0.7383810449391603,4,40,,,
0.6989213088527322,4,41,,,
0.7097321567125618,4,42,,,
0.6870937782805413,4,43,,,
0.7289101826517205,4,44,,,
,4,44,0.763681750143728,,
0.7428590310737491,5,45,,,
0.7258009854704142,5,46,,,
0.6979582272469997,5,47,,,
0.7883810419589281,5,48,,,
0.716611972078681,5,49,,,
0.7150437040254474,5,50,,,
0.6304175080731511,5,51,,,
0.6308295335620642,5,52,,,
0.7404452499590422,5,53,,,
,5,53,0.7811496334691201,,
0.6629599733278155,6,54,,,
0.7684927992522717,6,55,,,
0.7198188528418541,6,56,,,
0.6900281924754381,6,57,,,
0.6645743353292346,6,58,,,
0.6994329858571291,6,59,,,
0.7509409766644239,6,60,,,
0.6490467200055718,6,61,,,
0.6967821544722507,6,62,,,
,6,62,0.7310136652761889,,
0.6864991374313831,7,63,,,
0.7155142389237881,7,64,,,
0.6992735331878066,7,65,,,
0.7093755952082574,7,66,,,
0.6827953490428627,7,67,,,
0.6881834410596639,7,68,,,
0.6853265464305878,7,69,,,
0.6891823345795274,7,70,,,
0.6833738743474609,7,71,,,
,7,71,0.7042229771614075,,
0.699890767224133,8,72,,,
0.6791963635478169,8,73,,,
0.6860152112785727,8,74,,,
0.6880646287463605,8,75,,,
0.6975869704037905,8,76,,,
0.6832495327107608,8,77,,,
0.6783374990336597,8,78,,,
0.7079497245140374,8,79,,,
0.706288119680003,8,80,,,
,8,80,0.7108985949908534,,
0.6986526711843908,9,81,,,
0.6979902004823089,9,82,,,
0.6672723814845085,9,83,,,
0.6970767728053033,9,84,,,
0.6840767073445022,9,85,,,
0.6917676227167249,9,86,,,
0.6780625781975687,9,87,,,
0.6915560853667557,9,88,,,
0.6710023236902136,9,89,,,
,9,89,0.7081221202688832,,
0.696137257385999,10,90,,,
0.6792267514392734,10,91,,,
0.6888856403529644,10,92,,,
0.6715007233433425,10,93,,,
0.6827346356585622,10,94,,,
0.6682980903424323,10,95,,,
0.6803345372900367,10,96,,,
0.6553286137059331,10,97,,,
0.7183014162276921,10,98,,,
,10,98,0.7140108967019665,,
0.7184813269414008,11,99,,,
0.6587877720594406,11,100,,,
0.6537814708426595,11,101,,,
0.6610568417236209,11,102,,,
0.6338334577158093,11,103,,,
0.6586591140367091,11,104,,,
0.6509776674211025,11,105,,,
0.6920259157195687,11,106,,,
0.6724845468997955,11,107,,,
,11,107,0.6886948587432984,,
0.6712501812726259,12,108,,,
0.651672420091927,12,109,,,
0.6260069385170937,12,110,,,
0.647516755387187,12,111,,,
0.6383715987903997,12,112,,,
0.6075380952097476,12,113,,,
0.5788342786254361,12,114,,,
0.5422641098266467,12,115,,,
0.5104676928175123,12,116,,,
,12,116,0.6189815043922393,,
0.6522368113510311,13,117,,,
0.5350475432933308,13,118,,,
0.472725298255682,13,119,,,
0.47547808289527893,13,120,,,
0.4998876985628158,13,121,,,
0.4522754729259759,13,122,,,
0.44466642290353775,13,123,,,
0.33388744946569204,13,124,,,
0.3898241825793919,13,125,,,
,13,125,0.3612234539562656,,
0.5096449833363295,14,126,,,
0.33245277032256126,14,127,,,
0.5027243692893535,14,128,,,
0.2903806581161916,14,129,,,
0.31033863313496113,14,130,,,
0.39230111544020474,14,131,,,
0.23350126715376973,14,132,,,
0.29191694990731776,14,133,,,
0.2711746625994381,14,134,,,
,14,134,0.24952738804201927,,
0.3433014787733555,15,135,,,
0.31162758846767247,15,136,,,
0.1798973549157381,15,137,,,
0.5315686073154211,15,138,,,
0.21605514595285058,15,139,,,
0.33316786703653634,15,140,,,
0.25930298096500337,15,141,,,
0.38627177686430514,15,142,,,
0.10356092256935019,15,143,,,
,15,143,0.09646035274190287,,
0.3747299367096275,16,144,,,
0.09513547969982028,16,145,,,
0.22563181188888848,16,146,,,
0.22764200484380126,16,147,,,
0.15343224094249308,16,148,,,
0.2361906663281843,16,149,,,
0.08373598370235413,16,150,,,
0.43962362280581146,16,151,,,
0.06811636176548505,16,152,,,
,16,152,0.06292184586486509,,
0.36343301134184003,17,153,,,
0.5166770264040679,17,154,,,
0.2181671744911,17,155,,,
0.40530130884144455,17,156,,,
0.07441325427498668,17,157,,,
0.271093561546877,17,158,,,
0.08557706023566425,17,159,,,
0.3571805378305726,17,160,,,
0.41048440111702994,17,161,,,
,17,161,0.07318651411802538,,
0.128046344849281,18,162,,,
0.14934653358068317,18,163,,,
0.1956542405532673,18,164,,,
0.4302744867745787,18,165,,,
0.36275345482863486,18,166,,,
0.21104577532969415,18,167,,,
0.0761361476033926,18,168,,,
0.22170231118798256,18,169,,,
0.08190307844626275,18,170,,,
,18,170,0.8790528697352256,,
0.24919259757734835,19,171,,,
0.14580308401491493,19,172,,,
0.4239158022683114,19,173,,,
0.2871885838685557,19,174,,,
0.24171119544189423,19,175,,,
0.19383669621311128,19,176,,,
0.08284258743515238,19,177,,,
0.09279348113341257,19,178,,,
0.2901062145829201,19,179,,,
,19,179,0.6052936980681073,,
0.6304425465059467,20,180,,,
1.1527550866594538,20,181,,,
0.22370721667539328,20,182,,,
0.0710744159296155,20,183,,,
0.3025821055052802,20,184,,,
0.039537212753202766,20,185,,,
0.1294073416502215,20,186,,,
0.12839071993948892,20,187,,,
0.03860029666439483,20,188,,,
,20,188,0.04566469313877244,,
,21,189,,0.3991138242185116,0.8909090757369995
