train_loss,epoch,step,val_loss,test_loss,test_acc
0.7212569713592529,0,0,,,
0.6849186331965029,0,1,,,
0.7067802520468831,0,2,,,
0.7101794173941016,0,3,,,
0.6895636282861233,0,4,,,
0.6922986714635044,0,5,,,
0.6837147884070873,0,6,,,
0.688215718138963,0,7,,,
0.6780821387656033,0,8,,,
0.6793961599469185,0,9,,,
0.6868569771759212,0,10,,,
0.6822201823815703,0,11,,,
0.6773045100271702,0,12,,,
0.677479762583971,0,13,,,
0.6727100610733032,0,14,,,
0.6700685136020184,0,15,,,
0.6687310039997101,0,16,,,
0.6698883857045854,0,17,,,
,0,17,0.6550245888065547,,
0.6624450273811817,1,18,,,
0.6520391777157784,1,19,,,
0.6392556093633175,1,20,,,
0.6469525322318077,1,21,,,
0.6157355569303036,1,22,,,
0.630577776581049,1,23,,,
0.5782120376825333,1,24,,,
0.5511926938779652,1,25,,,
0.5084566781297326,1,26,,,
0.5680486410856247,1,27,,,
0.4329384407028556,1,28,,,
0.49604290584102273,1,29,,,
0.5232498683035374,1,30,,,
0.24659253749996424,1,31,,,
0.33231252059340477,1,32,,,
0.32982084807008505,1,33,,,
0.4037114102393389,1,34,,,
0.19487963191100527,1,35,,,
,1,35,0.23530153301544487,,
0.2820759485475719,2,36,,,
0.24127056309953332,2,37,,,
0.18746867845766246,2,38,,,
0.23307437752373517,2,39,,,
0.2018281512428075,2,40,,,
0.228526690043509,2,41,,,
0.16899850801564753,2,42,,,
0.15736823715269566,2,43,,,
0.17453498858958483,2,44,,,
0.1338701406493783,2,45,,,
0.153917973395437,2,46,,,
0.14271073648706079,2,47,,,
0.10919862112496048,2,48,,,
0.09107393270824105,2,49,,,
0.10419436218217015,2,50,,,
0.07700063392985612,2,51,,,
0.10641129524447024,2,52,,,
0.09147586221141474,2,53,,,
,2,53,0.06255140859866515,,
0.07024793198797852,3,54,,,
0.05184060672763735,3,55,,,
0.07710591610521078,3,56,,,
0.05098064395133406,3,57,,,
0.0672428379766643,3,58,,,
0.05315760197117925,3,59,,,
0.04578742082230747,3,60,,,
0.04693627520464361,3,61,,,
0.03979774587787688,3,62,,,
0.04698704049224034,3,63,,,
0.043550811358727515,3,64,,,
0.03595818276517093,3,65,,,
0.03499947878299281,3,66,,,
0.025516376364976168,3,67,,,
0.029468107968568802,3,68,,,
0.0318672486464493,3,69,,,
0.025404838263057172,3,70,,,
0.027832912813339914,3,71,,,
,3,71,0.021326148009393364,,
0.023120764584746212,4,72,,,
0.02164485037792474,4,73,,,
0.0184728063759394,4,74,,,
0.022164714930113405,4,75,,,
0.020912260515615344,4,76,,,
0.01908674038713798,4,77,,,
0.02124494093004614,4,78,,,
